IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
920020104,Us Metro,92002,Antony,81.3,7.5,24570,36030,49300,0.69,15510,22740,26770,31780,40920,46340,53430,70470,4.5,5.8,0.328,79.2,72.8,1.7,4.7,14.9,5.9,0
920020105,Croix-de-Berny,92002,Antony,81.2,7,26150,37990,52560,0.69,16410,23300,28550,32990,43900,48300,57280,74320,4.5,6.2,0.34,76.8,70.6,1.5,4.7,16.2,7,0
920020106,Velpeau,92002,Antony,80.8,8.9,23950,34390,45510,0.63,13950,21220,26210,30620,38440,42750,49560,59400,4.3,5.9,0.328,73.1,69,1.8,2.3,20.4,6.5,0
920020107,Jean Moulin,92002,Antony,83.3,,27960,38430,53500,0.66,18240,25370,30020,34230,44090,49940,60130,74880,4.1,5.4,0.318,70.3,63.1,1.6,5.6,24.7,5,0
920020201,Onze Novembre,92002,Antony,83.7,,28600,39960,54160,0.64,19170,26420,31230,35650,45200,51310,58000,73430,3.8,4.7,0.293,72.7,67,1.8,3.9,21.7,5.6,0
920020202,Guillebaud,92002,Antony,59.8,17.7,15250,22720,31810,0.73,8800,13710,16810,19800,25420,29270,35020,42890,4.9,5.6,0.313,78,73.2,2.9,1.9,19.6,2.4,0
920020203,Chemin de Fer,92002,Antony,81.6,,25850,36440,49980,0.66,18150,23720,28430,32450,40990,46270,53690,67160,3.7,4.8,0.299,77.8,72.7,1.5,3.6,17.1,5.1,0
920020204,Bois de l'Aurore,92002,Antony,74.2,10.9,20400,29450,41110,0.7,12250,18240,22590,26310,33760,38020,44150,53880,4.4,5.3,0.299,78.5,73.8,2.6,2.1,18.6,2.9,0
920020205,Zone d'Activité,92002,Antony,64.3,21,14960,25830,38650,0.92,7660,12670,16970,21090,30520,35010,42030,53740,7,8.1,0.365,77.7,71.2,2.7,3.8,19.2,3.1,0
920020301,Pajeaud,92002,Antony,71.7,13.2,19870,29630,40810,0.71,10790,17550,21930,25720,33950,38510,44190,54280,5,6.2,0.325,75.1,69.6,2.2,3.3,20.7,4.2,0
920020302,Parvis du Breuil et de la Bievre,92002,Antony,52.1,26.9,12300,20050,27460,0.76,5210,10410,13860,16800,22890,25810,29490,37060,7.1,8.1,0.338,87.1,80.5,4,2.6,10.8,2.1,0
920020303,Fontaine Michalon,92002,Antony,81.6,,25800,36060,47240,0.59,18710,24540,27360,31880,39940,45050,49510,62400,3.3,3.8,0.262,76,70.7,2.1,3.2,20.4,3.6,0
920020304,Conservatoire Darius Milhaud,92002,Antony,84.8,,26550,37620,51750,0.67,18450,24000,28440,32610,41980,48410,55610,67200,3.6,4.6,0.293,77.2,71,1.6,4.6,17.4,5.4,0
920020305,Grand l,92002,Antony,68.5,19.1,15450,28360,42400,0.95,8690,13610,18160,23900,33250,38370,45930,56070,6.4,7.8,0.354,81.7,76.6,2.4,2.7,14.8,3.5,0
920020306,Lionel Terray,92002,Antony,,,7740,13890,21310,0.98,4470,6580,8930,11270,16540,19360,23040,29770,6.7,8.7,0.375,73.2,66.4,5.7,1.1,26.1,0.7,0
920020307,Fontaine Mouton,92002,Antony,39.5,39.7,9960,15430,22890,0.84,4990,8770,11430,13000,18320,21300,25460,31940,6.4,7.8,0.349,76.5,70.3,5,1.2,22.7,0.8,0
920020308,Baconnets,92002,Antony,67.2,19.4,16900,28480,41660,0.87,9450,13110,19320,24120,33100,38940,44750,59040,6.2,8.2,0.369,71.8,66.2,1.8,3.8,22.2,6,0
920020401,Parc Heller,92002,Antony,76.9,8.6,23420,34470,47830,0.71,14350,21350,25930,29770,39270,44460,52010,65680,4.6,6,0.334,74.3,70,1.6,2.7,20.3,5.4,0
920020402,Céline,92002,Antony,71.4,14.3,17760,30920,46900,0.94,10370,15850,20390,25350,36590,42800,51570,67330,6.5,7.9,0.376,70.9,65.3,1.9,3.7,24.1,5,0
920020403,Hôtel de Ville,92002,Antony,79.6,,25090,38490,54910,0.77,14860,22140,28020,32980,44680,50880,60110,75920,5.1,6.1,0.327,71.2,66.3,1.4,3.5,23.6,5.2,0
920020404,Clinique du Bois de Verrières,92002,Antony,83.2,,28940,41730,60560,0.76,20150,26740,30730,36530,47960,55960,65220,87100,4.3,5.6,0.339,71.4,65.5,1.2,4.7,21.4,7.2,0
920020405,Ancien Cimetière,92002,Antony,86.2,,30320,41010,53090,0.56,22240,28140,32600,36930,45020,49760,56700,70100,3.2,3.9,0.264,69.8,66.1,1.2,2.5,24.2,6,0
920020406,Bas Graviers,92002,Antony,74.2,,20760,31440,48590,0.89,14210,19290,22520,26920,37390,44280,53410,68550,4.8,6,0.347,75,69.8,1.6,3.6,19.6,5.4,0
920020407,Les Godets,92002,Antony,84.2,,28450,39180,54910,0.68,20500,26250,30380,35100,45750,51550,58770,75470,3.7,5.1,0.32,75.5,69.4,2,4.1,19.3,5.2,0
920040101,Flachat i,92004,Asnières-sur-Seine,81.4,,26530,42120,60760,0.81,15100,23280,28990,35930,47540,56160,69440,91980,6.1,8.4,0.399,78.2,71.1,2,5.1,12.7,9.1,0
920040102,Flachat Ii,92004,Asnières-sur-Seine,74.9,15.5,19500,32650,51600,0.98,8620,16050,22130,28300,39480,46470,57130,77670,9,12.7,0.444,80.9,73.8,2,5.1,13.7,5.4,0
920040103,Becon I,92004,Asnières-sur-Seine,82.2,,27530,40530,57050,0.73,17230,24250,30340,35690,47240,53030,61970,79020,4.6,5.5,0.317,81.6,76.1,2,3.5,14.2,4.2,0
920040104,Becon II,92004,Asnières-sur-Seine,81.5,,26180,39790,58970,0.82,15300,22880,28950,34580,45820,54030,64740,84750,5.5,8.1,0.403,78.8,72.1,1.8,4.9,11.7,9.5,0
920040105,Becon III,92004,Asnières-sur-Seine,81.6,,27060,38480,52100,0.65,17340,24980,29260,33650,42910,48740,56910,74460,4.3,5.5,0.324,84.4,79.3,2.3,2.8,11.9,3.7,0
920040201,Magenta i,92004,Asnières-sur-Seine,80.6,6.7,25510,41240,62770,0.9,15550,23140,28270,33880,47910,57260,71010,103200,6.6,9.5,0.436,80.5,69.2,2.1,9.2,11.7,7.8,0
920040202,Champs,92004,Asnières-sur-Seine,74.6,13.5,21240,34090,50200,0.85,10110,17690,23800,28900,39680,46270,54790,73410,7.3,8.7,0.378,86.1,79.4,2,4.7,9.8,4.1,0
920040203,Magenta Ii,92004,Asnières-sur-Seine,82,8.2,26860,40780,59420,0.8,15280,23140,29600,34630,47310,54460,66880,83620,5.5,7.4,0.36,83,75.7,2.4,4.9,11.5,5.5,0
920040301,Alma I,92004,Asnières-sur-Seine,77.2,11.7,21550,34300,48960,0.8,11410,18370,24150,29160,39930,46090,52910,66870,5.9,7.4,0.353,85.5,80.1,2.6,2.8,10.8,3.7,0
920040302,Alma II,92004,Asnières-sur-Seine,71.7,16.6,18270,29450,43620,0.86,8140,15520,20790,25420,35140,40630,48410,57590,7.1,8.5,0.357,90,85,3,2,7.8,2.2,0
920040303,Philosophes i,92004,Asnières-sur-Seine,75.1,10.6,21670,33920,49990,0.83,12150,18830,24560,28770,39370,46070,55090,66640,5.5,7.3,0.361,77.2,72.2,2.3,2.7,16.7,6.1,0
920040304,Philosophes Ii,92004,Asnières-sur-Seine,71.9,16.4,18290,31030,48780,0.98,7300,15490,21140,25830,36380,44790,54660,72100,9.9,10.9,0.403,83.5,77.1,2.5,3.9,12.2,4.3,0
920040305,Philosophes Iii,92004,Asnières-sur-Seine,75.3,9.6,24900,37510,55920,0.83,13320,21450,27190,32050,43450,51150,60690,74740,5.6,7.9,0.374,81.7,71.7,2.6,7.4,13.6,4.7,0
920040401,Mairie i,92004,Asnières-sur-Seine,79,9.7,23920,36120,50960,0.75,13510,20480,26490,31980,41220,47540,56940,80100,5.9,8.4,0.391,80.6,72.5,2.3,5.8,12.6,6.8,0
920040402,Mairie Ii,92004,Asnières-sur-Seine,74.2,11.2,22070,35020,51250,0.83,11130,18480,25260,30170,39580,47460,54610,68870,6.2,9.9,0.416,71.9,65.9,2.4,3.6,11.4,16.7,0
920040403,Mairie Iii,92004,Asnières-sur-Seine,81.4,,26610,40110,56580,0.75,16110,23820,30160,35160,46230,52950,62050,77230,4.8,6.8,0.361,82.9,77.2,2.5,3.2,10.4,6.7,0
920040404,Mairie Iv,92004,Asnières-sur-Seine,80.5,,24880,37480,54880,0.8,14740,21420,26900,32160,42770,49670,58440,71990,4.9,7.1,0.37,80,74.7,2.2,3.1,14,6,0
920040501,Gresillons i,92004,Asnières-sur-Seine,57.7,29.8,10960,22580,37120,1.16,5540,9600,13130,16750,29010,34310,41000,52310,9.4,12,0.422,85.7,76.8,3.4,5.5,11.1,3.2,0
920040502,Gresillons Ii,92004,Asnières-sur-Seine,62.4,26.2,12480,23240,37040,1.06,6470,10840,14590,18300,27940,33890,40910,54240,8.4,10.3,0.406,92.9,84.7,3.2,5,4.8,2.3,0
920040503,Gresillons Iii,92004,Asnières-sur-Seine,61,27.4,11920,21800,35960,1.1,6140,9620,13970,17890,26150,31740,40250,55190,9,11.9,0.424,86.8,79.6,3.4,3.8,10.2,3,0
920040504,Gresillons Iv,92004,Asnières-sur-Seine,56.5,33.2,10180,20280,32590,1.1,4770,8500,11950,16270,24230,29410,36210,48050,10.1,12.8,0.421,74.5,67.4,3.5,3.6,22.2,3.3,0
920040601,Renoir i,92004,Asnières-sur-Seine,37.4,45.9,8320,14050,21790,0.96,4080,7160,9450,11750,16430,19760,23580,29330,7.2,8.6,0.361,82.2,75,6.2,1,16.3,1.5,0
920040602,Renoir Ii,92004,Asnières-sur-Seine,51.7,35.6,10460,17480,29790,1.11,4990,8960,12060,14570,21850,26850,33380,44750,9,11.1,0.412,77.7,69.5,4.4,3.8,19.8,2.5,0
920040603,Renoir Iii,92004,Asnières-sur-Seine,63.3,23.1,13590,24200,39020,1.05,7340,12030,15390,19410,29970,35580,43550,58980,8,10.3,0.414,84.9,78,3.4,3.5,11.9,3.2,0
920040604,Metro,92004,Asnières-sur-Seine,70.1,19.1,15740,27930,42420,0.95,8200,13300,18140,22630,33430,38740,45910,57590,7,9,0.38,88.1,82.1,3,3,9.1,2.8,0
920040701,Nord i,92004,Asnières-sur-Seine,,,8250,14170,21270,0.92,4510,7340,10350,12390,16690,19260,24000,30520,6.8,8.5,0.365,84.7,,,,14.2,1.1,1
920040702,Nord Ii,92004,Asnières-sur-Seine,33.5,49.5,8250,13150,19630,0.87,4140,6770,9310,10980,15700,18220,21360,26160,6.3,7.8,0.338,76.6,69.9,5.9,0.8,22.9,0.5,0
920040703,Nord Iii,92004,Asnières-sur-Seine,43,39.2,9470,14970,23830,0.96,4280,8350,10730,13210,18340,21890,25700,32430,7.6,8.3,0.362,73.9,66.9,5.6,1.4,24.7,1.4,0
920040704,Nord Iv,92004,Asnières-sur-Seine,41.8,45,8320,14530,23520,1.05,4050,6880,9090,11790,17840,21320,26070,33870,8.4,10.3,0.391,76.1,70.5,4.2,1.4,21.9,2,0
920040705,Freycinet i,92004,Asnières-sur-Seine,35.5,43.9,9340,14240,20970,0.82,4860,8180,10280,12050,16380,19220,23340,29090,6,6.8,0.335,75.5,69.1,4.9,1.5,23.3,1.2,0
920040706,Freycinet Ii,92004,Asnières-sur-Seine,58,30,11520,19520,28860,0.89,6360,10390,12970,15670,23450,26330,31160,42030,6.6,8.4,0.367,81.6,74.5,5,2.1,17.3,1.1,0
920040707,Argenteuil,92004,Asnières-sur-Seine,60.1,29.2,11850,21390,33040,0.99,5950,9760,13350,17110,25410,30600,36820,45940,7.7,10,0.382,79.2,73.4,3.7,2.1,18,2.8,0
920070101,Quartier 1,92007,Bagneux,57.8,25.5,12820,22340,31980,0.86,6310,10970,14610,18350,25940,29290,34570,42430,6.7,8.3,0.352,81.5,75,3.2,3.3,16.4,2.1,0
920070102,Quartier 2,92007,Bagneux,63.4,21.5,14530,22800,34320,0.87,8650,12670,15830,19520,26530,31240,38230,52810,6.1,7.8,0.383,72.7,66.2,2.4,4.1,21.4,5.9,0
920070103,Quartier 3,92007,Bagneux,47,39.4,9560,15810,23330,0.87,4470,8230,10610,13090,18380,21510,25950,33680,7.5,8.6,0.364,78.9,71.3,5.4,2.2,20.1,1,0
920070104,Quartier 4,92007,Bagneux,56.9,30.6,11300,20140,30860,0.97,6050,9640,12790,16600,23630,27940,34120,42530,7,9.7,0.383,81,74.6,4.1,2.3,17.5,1.5,0
920070105,Quartier 5,92007,Bagneux,45.9,40.7,9020,15830,23770,0.93,5110,8100,10290,12740,18570,21430,25860,33710,6.6,8.1,0.366,75.8,67.9,5.4,2.5,22.6,1.6,0
920070106,Quartier 6,92007,Bagneux,54.6,25.3,12870,20060,29520,0.83,7330,11310,14130,16970,23190,26740,33530,43320,5.9,7.3,0.356,74.7,69.1,4.1,1.5,22.7,2.6,0
920070107,Quartier 7,92007,Bagneux,39.4,44.3,8920,14310,21300,0.86,4900,8040,10090,12240,16950,19860,22840,28920,5.9,7.1,0.336,78.7,71.9,5.5,1.3,20.5,0.8,0
920070108,Quartier 8,92007,Bagneux,57.1,29.2,11860,20010,28700,0.84,6080,10070,13470,16600,23290,26570,31950,41700,6.9,8.2,0.362,74,68.3,3.2,2.5,24.1,1.9,0
920070109,Quartier 9,92007,Bagneux,65.8,17,15820,25350,36860,0.83,9060,14140,18290,21980,29620,34140,40230,49780,5.5,6.8,0.338,80.9,75.1,3,2.8,16.2,2.9,0
920070110,Quartier 10,92007,Bagneux,56.4,27.3,12360,19830,30620,0.92,6000,10250,13550,16650,23680,27670,33490,45490,7.6,9.4,0.382,77.9,70.8,3.7,3.4,17.8,4.3,0
920070111,Quartier 11,92007,Bagneux,61.8,21.1,14170,22950,34830,0.9,7970,12620,15830,19840,26850,31900,37790,45960,5.8,7.7,0.365,78.7,72.6,3.1,3,16.6,4.7,0
920070112,Quartier 12,92007,Bagneux,53.7,31.7,10670,18620,27400,0.9,6040,9130,12290,15510,21300,25020,30650,39650,6.6,8.6,0.381,77.8,72.2,3.9,1.7,18.8,3.4,0
920070113,Quartier 13,92007,Bagneux,48.3,36.8,9640,17160,28140,1.08,5480,8250,10980,13850,21200,25590,31240,40500,7.4,9.8,0.391,83.4,77.2,4,2.2,14.8,1.8,0
920070114,Quartier 14,92007,Bagneux,,,8310,13650,22380,1.03,3190,6650,9450,11670,17690,20600,24250,30190,9.5,11.2,0.385,83.5,77.3,5.1,1.1,15.6,0.9,0
920070115,Quartier 15,92007,Bagneux,47.6,37.4,10170,16040,25360,0.95,5620,8420,11340,13460,18580,22630,28410,37920,6.7,8.9,0.385,79.6,72.1,4.2,3.3,18.7,1.7,0
920070116,Quartier 16,92007,Bagneux,46,34.5,10370,16970,24900,0.86,4690,9040,11570,14360,19850,22910,26940,33240,7.1,8,0.346,79.1,73,4.4,1.7,20.1,0.8,0
920070117,Quartier 17,92007,Bagneux,71.7,13.6,18790,27910,39080,0.73,10360,16560,20350,23970,30770,35830,42380,49520,4.8,5.6,0.308,84.2,78.6,2.1,3.5,13.2,2.6,0
920090101,Lepine-Binet,92009,Bois-Colombes,,,11010,19880,32340,1.07,5340,9260,12950,16770,24630,29920,35210,44670,8.4,10.2,0.387,83.8,76.6,4.4,2.8,13.7,2.5,0
920090102,Glatz-Miviere,92009,Bois-Colombes,62.2,21.3,14450,25450,41630,1.07,6830,12240,17030,20600,31220,37760,46020,65910,9.6,11.7,0.417,78.4,72.5,2.8,3.1,17.6,4,0
920090103,Guyot-de Gaulle,92009,Bois-Colombes,74,13.8,20270,32550,48420,0.86,9640,16810,22620,27300,38120,44480,52880,68980,7.2,8.5,0.367,84.7,78.3,2.5,3.9,11.3,4,0
920090104,Chefson-de Gaulle,92009,Bois-Colombes,74,12.6,21370,34830,51050,0.85,10490,18230,24250,30180,40280,47000,56780,74580,7.1,8.5,0.373,81.3,74.6,2.7,4,13.8,4.9,0
920090105,Paix-Etienne d'Orves,92009,Bois-Colombes,74.7,10,20200,32500,47470,0.84,13030,18080,23300,27950,37780,43600,51750,66170,5.1,6.5,0.341,80.3,74.4,2.3,3.6,16.1,3.6,0
920090106,Hugo-Bel Air,92009,Bois-Colombes,76.1,13.2,22740,36500,54640,0.87,10330,19590,25080,31020,43510,49790,60460,80190,7.8,8.8,0.374,81.2,74.1,3,4.1,13.6,5.2,0
920090107,Verdun-Leconte,92009,Bois-Colombes,76.8,,23240,33920,51160,0.82,13340,20800,25810,29930,39770,46870,57560,74520,5.6,7.8,0.389,80.6,71.2,2.1,7.3,15.7,3.7,0
920090108,Deroulede-Leclerc-Albert,92009,Bois-Colombes,72.2,13.4,20490,32100,45330,0.77,10670,17470,23330,27420,36390,42440,50080,63430,5.9,7.5,0.354,81.5,76.2,2.6,2.7,15.3,3.2,0
920090109,Duflos-Geraldy,92009,Bois-Colombes,80.6,,27480,42560,63840,0.85,16010,23510,30930,36340,49480,57680,72980,95230,5.9,8,0.381,77.2,70.8,1.9,4.5,15.2,7.6,0
920090110,Jaures-Vaudreuil,92009,Bois-Colombes,72.2,12.6,19890,32220,48900,0.9,11230,17410,22460,27090,38420,45430,54240,73410,6.5,9.5,0.417,80.3,71.2,2.4,6.7,14.8,4.9,0
920090111,Jaures-Litolff,92009,Bois-Colombes,81.2,,25690,36760,53030,0.74,15690,22810,27520,32200,41530,47990,58330,72820,4.6,6.1,0.344,76.9,69.8,2.2,4.9,17.9,5.2,0
920090112,Faidherbe-Pasteur,92009,Bois-Colombes,77.7,10.7,21590,35490,52230,0.86,12530,18970,24580,29810,41760,48620,57110,73150,5.8,7.3,0.354,84.3,77.5,2.5,4.3,12,3.7,0
920120101,Jean-Baptiste Clément 1,92012,Boulogne-Billancourt,80,,28810,49020,76230,0.97,16720,24930,32460,41480,58550,68430,89420,125110,7.5,12.4,0.488,69.2,58.5,1.7,9,10.5,20.3,0
920120102,Jean-Baptiste Clément 2,92012,Boulogne-Billancourt,82.6,,29090,49300,80090,1.03,15960,25540,33210,40770,61050,72040,90840,126360,7.9,10.8,0.444,69.8,57,1.7,11.1,18.8,11.4,0
920120103,Jean-Baptiste Clément 3,92012,Boulogne-Billancourt,78,,27980,44350,69610,0.94,15880,25370,30640,38070,53950,64300,79890,117450,7.4,11.6,0.481,65.8,60.3,1.7,3.8,13.6,20.6,0
920120105,Route de la Reine 2,92012,Boulogne-Billancourt,78.3,8,25350,41460,62800,0.9,14900,22210,28040,34150,48210,58700,70060,101470,6.8,10,0.43,76.2,68.1,2.4,5.7,12.8,11,0
920120106,Route de la Reine 3,92012,Boulogne-Billancourt,77.7,8.8,24670,39900,58230,0.84,14380,21820,27630,33450,45730,53500,62930,83560,5.8,8.4,0.392,78.9,71.9,2.3,4.7,14,7.1,0
920120107,Jean-Baptiste Clément 4,92012,Boulogne-Billancourt,74.2,11.3,20120,37200,59240,1.05,12400,17240,23530,29910,45930,54560,64990,88380,7.1,10.4,0.427,68.9,60.8,2,6.1,23.5,7.6,0
920120201,Le Gallo 1,92012,Boulogne-Billancourt,79.1,9,24520,39600,58800,0.87,13510,21330,27080,33180,46410,53870,64420,87410,6.5,8.7,0.401,68.5,61.5,1.5,5.5,22.1,9.4,0
920120202,Le Gallo 2,92012,Boulogne-Billancourt,80.7,,26100,38190,53760,0.72,15800,23590,28320,33130,44220,50160,57900,73130,4.6,5.9,0.332,71.7,64.6,2,5.1,21.4,6.9,0
920120203,Mail Maréchal Juin 1,92012,Boulogne-Billancourt,77.9,9.7,23840,38370,59520,0.93,13170,20530,26640,32410,45850,53650,66230,84860,6.4,8,0.371,72.8,65.9,2.3,4.6,19.6,7.6,0
920120204,Centre Ville 1,92012,Boulogne-Billancourt,76.9,10.1,22060,35250,56260,0.97,12920,19350,24040,29140,41850,51440,62820,83650,6.5,8.7,0.395,79.5,72.5,2.4,4.6,14,6.5,0
920120205,Mail Maréchal Juin 3,92012,Boulogne-Billancourt,76.4,11.3,21540,35050,51960,0.87,11830,18960,24470,30090,41440,47950,57970,77610,6.6,9.1,0.4,75.5,69.5,2.4,3.6,18.4,6.1,0
920120206,Mail Maréchal Juin 2,92012,Boulogne-Billancourt,76.4,10.3,24280,40070,62560,0.96,12710,20990,27370,33160,47580,56300,69640,98240,7.7,10.6,0.428,79.1,71.2,2.3,5.6,13.5,7.4,0
920120207,Mail Maréchal Juin 4,92012,Boulogne-Billancourt,75.8,10.6,22210,34060,46980,0.73,12360,19540,24370,29750,38890,43800,51490,63140,5.1,6.5,0.327,74,67,2.6,4.4,21.9,4.1,0
920120208,Mail Maréchal Juin 5,92012,Boulogne-Billancourt,76.7,10.6,24580,39590,57900,0.84,12840,20830,28460,33820,46090,52980,65030,82860,6.5,8.1,0.366,73.4,66.9,2.6,3.9,18.3,8.3,0
920120301,Trapèze 3,92012,Boulogne-Billancourt,71.6,13.6,19340,31370,46550,0.87,10260,17000,21990,26620,36820,42830,51300,66170,6.4,8.4,0.381,80.9,74.2,3.3,3.4,12.5,6.6,0
920120302,Trapèze 2,92012,Boulogne-Billancourt,76.9,11.8,21170,35910,55220,0.95,11180,18090,23840,29000,42220,50010,61040,78560,7,8.9,0.391,83.1,77.3,2.4,3.4,12.3,4.6,0
920120303,Trapèze 4,92012,Boulogne-Billancourt,74.8,12.7,20000,33110,53180,1,11170,17340,22520,27180,39450,47920,59170,79170,7.1,9.4,0.408,88.4,81.5,2.4,4.5,6.8,4.8,0
920120304,Pont de Sèvres 1,92012,Boulogne-Billancourt,,,12160,18220,24500,0.68,7780,11070,13910,16090,20420,22890,26190,31410,4,4.9,0.285,59.5,52.8,4.6,2.1,39.2,1.3,0
920120305,Pont de Sèvres 2,92012,Boulogne-Billancourt,75.2,11,23790,34080,49140,0.74,11150,21300,25720,29550,39640,44850,53680,67050,6,6.5,0.334,77.4,71.4,2.3,3.7,16.9,5.7,0
920120401,République Point du Jour 3,92012,Boulogne-Billancourt,77.6,8.8,24930,39160,60240,0.9,14150,21680,27670,33210,47380,54790,66380,84380,6,8,0.377,74.4,67.5,2.7,4.2,18.1,7.5,0
920120402,République Point du Jour 4,92012,Boulogne-Billancourt,36.3,42.9,9020,14470,21360,0.85,4340,7780,10080,12580,17310,20000,23830,28680,6.6,8.1,0.349,74.8,67.2,6.1,1.5,24.4,0.8,0
920120403,République Point du Jour 6,92012,Boulogne-Billancourt,78.3,9.1,23080,35930,50520,0.76,13720,20630,25020,30820,40980,46900,55010,71930,5.2,6.6,0.343,75.5,69.6,2.8,3.1,18.9,5.6,0
920120404,République Point du Jour 5,92012,Boulogne-Billancourt,74.5,10.9,21650,32280,45610,0.74,11920,19040,23830,27990,36780,42050,50440,64390,5.4,6.7,0.343,75.9,68.8,2.5,4.6,20,4.1,0
920120405,République Point du Jour 2,92012,Boulogne-Billancourt,68.3,17,16690,30840,49780,1.07,9190,14240,19230,24490,36900,44810,53450,70570,7.7,10.2,0.407,76.4,69.3,2.3,4.8,17.7,5.9,0
920120406,République Point du Jour 7,92012,Boulogne-Billancourt,73.7,12.8,21400,34730,51810,0.88,11480,18440,24070,29120,40410,47830,55810,72730,6.3,8.6,0.381,76.6,69.7,2.1,4.8,17.7,5.7,0
920120501,Centre Ville 2,92012,Boulogne-Billancourt,76.9,10.2,24500,39570,59500,0.88,12730,20570,28010,33440,45530,54010,65400,87670,6.9,9.8,0.411,77.8,70.3,2.2,5.3,12.7,9.5,0
920120502,Édouard Vaillant 1,92012,Boulogne-Billancourt,77.1,10.3,24210,38660,58470,0.89,12640,21230,27390,33150,46010,54230,65560,88790,7,11,0.452,77.1,71.6,1.9,3.6,13.2,9.7,0
920120503,Édouard Vaillant 3,92012,Boulogne-Billancourt,73.9,10.1,20960,32850,49530,0.87,12770,18540,23170,28200,39040,45010,54770,70080,5.5,7.6,0.38,74.8,68.4,2.4,4,15.7,9.5,0
920120504,Édouard Vaillant 2,92012,Boulogne-Billancourt,71.6,12.3,19690,33410,48650,0.87,11060,17200,21840,27240,39070,44560,54200,73270,6.6,8.9,0.4,78.1,73.1,2.4,2.6,15.5,6.4,0
920120505,République Point du Jour 1,92012,Boulogne-Billancourt,74.2,13.5,20330,34950,52600,0.92,10010,17230,23120,28580,41300,48580,57770,77220,7.7,9.8,0.404,80,73.8,2.7,3.5,13.7,6.3,0
920120506,Trapèze 1,92012,Boulogne-Billancourt,75.2,12.2,20360,34520,54000,0.97,11510,17580,23570,29230,41470,49920,60590,80000,7,8.7,0.384,79.9,73.5,2.3,4.1,13.9,6.2,0
920120601,Les Princes Marmottan 4,92012,Boulogne-Billancourt,81.2,6.7,27540,43360,64870,0.86,15900,24030,30620,36720,51220,59890,70800,94520,5.9,8.2,0.397,70.3,63,2,5.3,21.6,8.1,0
920120602,Les Princes Marmottan 5,92012,Boulogne-Billancourt,80.6,7.7,26800,44620,65590,0.87,15270,23330,31420,36930,50340,58950,73260,98840,6.5,8.9,0.399,77.3,70.4,2.1,4.8,13.4,9.3,0
920120603,Centre Ville 3,92012,Boulogne-Billancourt,79.9,9.3,26010,41960,65650,0.94,13900,22310,28980,35510,50320,59680,73870,100020,7.2,10.3,0.424,70.8,64.3,1.9,4.6,19.8,9.4,0
920120604,Route de la Reine 1,92012,Boulogne-Billancourt,74.6,11,22480,37550,55630,0.88,11830,19840,26250,31190,43920,51420,60810,82280,7,10,0.419,75.9,65.2,2.9,7.8,16.4,7.7,0
920120701,Jean-Baptiste Clément 5,92012,Boulogne-Billancourt,73.5,12,21230,33230,61460,1.21,11550,18250,23950,28000,41470,52520,71530,105310,9.1,14.4,0.507,71.4,64.7,2.2,4.5,15.3,13.3,0
920120702,Les Princes Marmottan 1,92012,Boulogne-Billancourt,76.7,9,26500,46720,72250,0.98,14070,22610,31260,39420,54700,65950,81560,126980,9,14,0.489,70.3,59.2,1.8,9.3,14.7,15,0
920120703,Les Princes Marmottan 2,92012,Boulogne-Billancourt,82.6,,33680,59470,102040,1.15,19870,28320,38160,49200,70690,85550,121950,180700,9.1,18,0.565,63.9,55,1.2,7.7,15.3,20.8,0
920120704,Les Princes Marmottan 3,92012,Boulogne-Billancourt,77.3,9.5,26470,46890,86310,1.28,13910,22130,29220,38180,58670,75470,101880,170470,12.3,22.1,0.594,60.8,55.1,1.5,4.2,12.7,26.5,0
920120705,Les Princes Marmottan 8,92012,Boulogne-Billancourt,78.9,,28380,48070,76590,1,16460,25250,32120,39980,56960,68390,85950,119390,7.3,10.6,0.437,70.7,63.8,1.5,5.4,15.1,14.2,0
920120706,Les Princes Marmottan 7,92012,Boulogne-Billancourt,78.8,,27030,44570,67580,0.91,14770,23350,31170,38150,52240,60190,75130,102250,6.9,9.8,0.42,73.8,63.1,2.3,8.4,17.1,9.1,0
920120707,Les Princes Marmottan 6,92012,Boulogne-Billancourt,75.2,10.1,22540,38230,61440,1.02,12970,20280,25640,31360,45970,56610,68750,98980,7.6,11.5,0.458,73.7,66.3,1.4,6,15.2,11.1,0
920140101,Les Bas Coquarts,92014,Bourg-la-Reine,,,11830,18400,28290,0.89,6000,10200,13010,14850,21320,26160,31930,42770,7.1,9.3,0.391,73.8,69,3,1.8,23.2,3,0
920140102,Les Blagis,92014,Bourg-la-Reine,83.8,,29710,43990,61010,0.71,18680,26020,32290,37790,48770,56520,67480,90080,4.8,6.2,0.344,71.3,65.5,1.4,4.4,22.8,5.9,0
920140103,Le Port Galand,92014,Bourg-la-Reine,77.2,,24150,34900,47430,0.67,16150,21480,26160,30560,38980,44140,52080,61880,3.8,5.3,0.307,78.5,73,1.6,3.9,18.3,3.2,0
